ANNEE_CTR,CONTRAT_ANCIENNETE,FREQUENCE_PAIEMENT_COTISATION,GROUPE_KM,ZONE_RISQUE,AGE_ASSURE_PRINCIPAL,GENRE,DEUXIEME_CONDUCTEUR,ANCIENNETE_PERMIS,ANNEE_CONSTRUCTION,ENERGIE,EQUIPEMENT_SECURITE,VALEUR_DU_BIEN,NB,CHARGE,EXPO
2020,"(0,1]",TRIMESTRIEL,[20000;40000[,C,47,F,False,25,2018.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2020,"(-1,0]",TRIMESTRIEL,[20000;40000[,C,50,M,True,16,2020.0,ESSENCE,FAUX,[20000;25000[,0,0.0,219.0
2021,"(0,1]",ANNUEL,[20000;40000[,C,63,M,False,59,2017.0,DIESEL,FAUX,[35000;99999[,0,0.0,260.0000000000001
2019,"(1,2]",ANNUEL,[20000;40000[,C,70,F,True,20,2018.0,ESSENCE,FAUX,[20000;25000[,0,0.0,364.9644808743171
2019,"(-1,0]",ANNUEL,[20000;40000[,B,33,F,False,24,2017.0,ESSENCE,FAUX,[15000;20000[,0,0.0,45.87431693989085
2019,"(-1,0]",MENSUEL,[20000;40000[,C,37,M,False,27,2015.0,DIESEL,VRAI,[25000;35000[,0,2989.78,236.3524590163933
2021,"(1,2]",MENSUEL,[0;20000[,C,33,F,False,13,2016.0,ESSENCE,VRAI,[10000;15000[,0,0.0,196.0
2021,"(2,5]",MENSUEL,[0;20000[,B,52,F,True,40,2001.0,ESSENCE,VRAI,[10000;15000[,0,0.0,303.00000000000006
2016,"(0,1]",MENSUEL,[0;20000[,C,39,M,False,68,2014.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2020,"(-1,0]",MENSUEL,[40000;60000[,D,48,M,False,51,2020.0,DIESEL,FAUX,[20000;25000[,0,0.0,179.00000000000014
2017,"(0,1]",MENSUEL,[0;20000[,B,28,F,False,18,2014.0,DIESEL,FAUX,[15000;20000[,0,0.0,365.0
2019,"(1,2]",ANNUEL,[0;20000[,D,70,F,False,64,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,364.4999999999999
2016,"(0,1]",ANNUEL,[0;20000[,C,48,M,False,55,2004.0,DIESEL,VRAI,[35000;99999[,0,0.0,365.0
2016,"(0,1]",MENSUEL,[0;20000[,A,32,F,False,19,2011.0,DIESEL,VRAI,[25000;35000[,0,0.0,365.0
2021,"(0,1]",ANNUEL,[20000;40000[,C,21,F,False,9,2020.0,DIESEL,FAUX,[20000;25000[,0,0.0,303.99999999999994
2020,"(0,1]",ANNUEL,[20000;40000[,C,60,F,False,31,2021.0,ESSENCE,FAUX,[20000;25000[,0,0.0,365.0
2021,"(1,2]",ANNUEL,[0;20000[,E,62,M,False,46,2018.0,ESSENCE,FAUX,[0;10000[,0,0.0,303.99999999999994
2018,"(1,2]",MENSUEL,[0;20000[,B,26,M,False,19,2013.0,DIESEL,FAUX,[35000;99999[,0,0.0,339.99999999999983
2021,"(1,2]",MENSUEL,[20000;40000[,C,50,M,False,33,2016.0,DIESEL,FAUX,[15000;20000[,0,0.0,180.99999999999997
2019,"(-1,0]",ANNUEL,[0;20000[,C,50,F,True,23,2019.0,ESSENCE,FAUX,[20000;25000[,0,0.0,20.942622950819683
2021,"(2,5]",MENSUEL,[20000;40000[,A,38,F,False,35,2015.0,ESSENCE,FAUX,[10000;15000[,0,0.0,303.99999999999994
2021,"(0,1]",MENSUEL,[20000;40000[,K,25,F,True,14,2018.0,DIESEL,VRAI,[20000;25000[,0,0.0,303.99999999999994
2017,"(-1,0]",ANNUEL,[0;20000[,D,69,M,False,58,2017.0,ESSENCE,FAUX,[20000;25000[,0,0.0,361.0
2020,"(2,5]",MENSUEL,[0;20000[,C,82,M,False,66,2017.0,DIESEL,FAUX,[20000;25000[,0,1904.07,365.0
2018,"(2,5]",ANNUEL,[0;20000[,B,62,M,False,51,2014.0,DIESEL,VRAI,[35000;99999[,0,0.0,365.0
2021,"(2,5]",MENSUEL,[0;20000[,A,34,M,True,10,2015.0,ESSENCE,FAUX,[10000;15000[,0,0.0,28.000000000000007
2017,"(-1,0]",ANNUEL,[0;20000[,A,56,M,False,30,2019.0,DIESEL,VRAI,[25000;35000[,0,1494.71,103.00000000000006
2019,"(-1,0]",TRIMESTRIEL,[0;20000[,C,46,F,False,17,2018.0,ESSENCE,FAUX,[10000;15000[,0,0.0,321.00000000000017
2017,"(1,2]",TRIMESTRIEL,[0;20000[,A,31,F,False,13,2013.0,ESSENCE,FAUX,[20000;25000[,0,0.0,365.0
2021,"(0,1]",MENSUEL,[20000;40000[,B,60,M,False,25,2020.0,DIESEL,FAUX,[15000;20000[,0,0.0,303.99999999999994
2019,"(2,5]",MENSUEL,[0;20000[,C,47,F,False,39,2014.0,ESSENCE,FAUX,[0;10000[,0,0.0,364.64480874316934
2021,"(0,1]",MENSUEL,[20000;40000[,C,61,M,False,41,2019.0,ESSENCE,FAUX,[25000;35000[,0,0.0,192.9999999999999
2020,"(0,1]",MENSUEL,[20000;40000[,C,25,F,True,10,2019.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2018,"(0,1]",MENSUEL,[0;20000[,D,28,M,True,12,2018.0,DIESEL,FAUX,[35000;99999[,0,0.0,365.0
2020,"(-1,0]",ANNUEL,[20000;40000[,B,28,M,False,18,2014.0,DIESEL,FAUX,[20000;25000[,0,0.0,331.830601092896
2016,"(0,1]",ANNUEL,[0;20000[,A,66,F,False,47,2008.0,DIESEL,FAUX,[10000;15000[,0,0.0,365.0
2017,"(0,1]",ANNUEL,[0;20000[,A,70,F,False,52,2009.0,DIESEL,FAUX,[10000;15000[,0,884.79,365.0
2018,"(1,2]",ANNUEL,[0;20000[,B,51,Autre,False,43,2010.0,DIESEL,VRAI,[35000;99999[,0,586.38,125.00000000000017
2016,"(0,1]",TRIMESTRIEL,[20000;40000[,A,30,F,False,16,2013.0,DIESEL,FAUX,[10000;15000[,0,0.0,365.0
2019,"(2,5]",MENSUEL,[0;20000[,A,40,F,False,37,2007.0,ESSENCE,VRAI,[15000;20000[,0,2942.98,364.21038251366133
2016,"(0,1]",ANNUEL,[60000;99999[,A,55,M,True,57,2014.0,DIESEL,FAUX,[25000;35000[,0,0.0,92.74590163934437
2018,"(2,5]",MENSUEL,[40000;60000[,A,50,M,True,57,2013.0,DIESEL,VRAI,[15000;20000[,0,0.0,365.0
2020,"(1,2]",ANNUEL,[20000;40000[,E,49,Autre,False,43,2018.0,DIESEL,FAUX,[20000;25000[,0,0.0,224.38524590163942
2021,"(0,1]",MENSUEL,[20000;40000[,L,47,F,True,34,2020.0,DIESEL,VRAI,[20000;25000[,1,3750.0,249.00000000000009
2020,"(1,2]",ANNUEL,[0;20000[,C,69,M,False,47,2010.0,ESSENCE,FAUX,[10000;15000[,0,1290.8,245.6693989071037
2020,"(2,5]",ANNUEL,[0;20000[,B,57,F,False,68,2015.0,DIESEL,VRAI,[20000;25000[,0,0.0,300.17759562841513
2019,"(1,2]",ANNUEL,[0;20000[,B,50,M,False,28,2015.0,DIESEL,VRAI,[20000;25000[,0,0.0,365.0
2016,"(0,1]",MENSUEL,[0;20000[,C,32,M,False,12,2014.0,ESSENCE,VRAI,[10000;15000[,1,1415.65,365.0
2020,"(0,1]",ANNUEL,[20000;40000[,D,37,F,False,43,2017.0,ESSENCE,VRAI,[10000;15000[,0,2678.29,365.0
2021,"(0,1]",ANNUEL,[40000;60000[,B,35,M,False,15,2019.0,ESSENCE,FAUX,[15000;20000[,0,919.21,220.99999999999983
2021,"(1,2]",MENSUEL,[20000;40000[,B,25,M,True,9,2015.0,DIESEL,VRAI,[20000;25000[,0,0.0,303.99999999999994
2021,"(1,2]",ANNUEL,[20000;40000[,E,70,M,False,66,2008.0,DIESEL,FAUX,[20000;25000[,0,2293.42,102.00000000000017
2016,"(0,1]",ANNUEL,[20000;40000[,B,38,M,False,40,2015.0,DIESEL,FAUX,[10000;15000[,0,0.0,365.0
2020,"(2,5]",TRIMESTRIEL,[20000;40000[,C,40,M,False,30,2017.0,ESSENCE,VRAI,[35000;99999[,0,0.0,365.0
2019,"(-1,0]",TRIMESTRIEL,[0;20000[,C,46,M,False,40,2012.0,ESSENCE,FAUX,[35000;99999[,0,0.0,31.912568306010915
2016,"(-1,0]",MENSUEL,[40000;60000[,C,30,M,False,19,2016.0,DIESEL,VRAI,[20000;25000[,0,0.0,114.00000000000011
2019,"(1,2]",MENSUEL,[0;20000[,B,70,F,False,54,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,364.4781420765027
2016,"(0,1]",MENSUEL,[0;20000[,A,44,F,False,37,2014.0,ESSENCE,FAUX,[0;10000[,1,3773.61,365.0
2021,"(2,5]",ANNUEL,[0;20000[,B,33,M,False,13,2017.0,DIESEL,VRAI,[35000;99999[,0,0.0,76.99999999999999
2020,"(0,1]",ANNUEL,[20000;40000[,D,42,F,False,49,2019.0,ESSENCE,FAUX,[20000;25000[,0,0.0,365.0
2018,"(0,1]",TRIMESTRIEL,[20000;40000[,C,47,M,True,31,2014.0,DIESEL,FAUX,[10000;15000[,0,0.0,365.0
2021,"(-1,0]",TRIMESTRIEL,[20000;40000[,D,36,M,False,15,2000.0,DIESEL,FAUX,[35000;99999[,0,0.0,119.00000000000001
2018,"(2,5]",ANNUEL,[0;20000[,C,70,F,False,69,2013.0,ESSENCE,VRAI,[25000;35000[,0,0.0,257.00000000000006
2018,"(1,2]",ANNUEL,[20000;40000[,A,52,F,False,58,2014.0,DIESEL,VRAI,[20000;25000[,0,0.0,365.0
2021,"(2,5]",TRIMESTRIEL,[0;20000[,C,61,M,False,35,2017.0,DIESEL,FAUX,[25000;35000[,0,0.0,194.00000000000017
2019,"(-1,0]",ANNUEL,[0;20000[,B,36,M,True,52,2018.0,ESSENCE,FAUX,[15000;20000[,0,1270.34,109.6994535519127
2017,"(1,2]",ANNUEL,[20000;40000[,A,31,M,True,13,2014.0,DIESEL,FAUX,[25000;35000[,0,0.0,365.0
2020,"(2,5]",MENSUEL,[0;20000[,A,37,F,False,69,2016.0,ESSENCE,VRAI,[15000;20000[,0,0.0,365.0
2019,"(0,1]",MENSUEL,[20000;40000[,K,56,M,False,20,2015.0,DIESEL,FAUX,[10000;15000[,1,652.24,135.95355191256832
2016,"(0,1]",MENSUEL,[0;20000[,B,24,F,False,9,2014.0,DIESEL,FAUX,[20000;25000[,0,0.0,365.0
2021,"(0,1]",MENSUEL,[0;20000[,B,60,F,True,69,2020.0,ESSENCE,FAUX,[20000;25000[,0,0.0,303.99999999999994
2017,"(1,2]",ANNUEL,[0;20000[,C,69,F,False,50,2016.0,ESSENCE,VRAI,[20000;25000[,0,0.0,365.0
2016,"(0,1]",ANNUEL,[0;20000[,A,32,F,False,12,2008.0,DIESEL,VRAI,[20000;25000[,0,0.0,254.30327868852467
2016,"(-1,0]",MENSUEL,[0;20000[,C,34,M,False,19,2010.0,DIESEL,VRAI,[25000;35000[,0,1812.59,256.0000000000001
2016,"(0,1]",ANNUEL,[0;20000[,C,59,M,False,38,2013.0,ESSENCE,VRAI,[15000;20000[,0,0.0,365.0
2018,"(0,1]",MENSUEL,[20000;40000[,B,63,M,False,36,2018.0,DIESEL,VRAI,[10000;15000[,0,0.0,365.0
2021,"(2,5]",MENSUEL,[0;20000[,A,31,F,False,19,2016.0,ESSENCE,FAUX,[10000;15000[,0,0.0,227.9999999999999
2020,"(-1,0]",MENSUEL,[20000;40000[,C,20,M,False,11,2016.0,DIESEL,FAUX,[20000;25000[,0,0.0,342.83879781420774
2020,"(0,1]",MENSUEL,[20000;40000[,E,57,M,False,60,2016.0,DIESEL,VRAI,[35000;99999[,0,0.0,31.912568306010915
2018,"(-1,0]",ANNUEL,[20000;40000[,C,65,M,True,49,2018.0,DIESEL,FAUX,[35000;99999[,0,0.0,111.99999999999994
2018,"(1,2]",ANNUEL,[0;20000[,C,33,M,True,16,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,234.00000000000006
2017,"(-1,0]",MENSUEL,[40000;60000[,C,33,M,False,17,2014.0,DIESEL,FAUX,[20000;25000[,0,2555.66,279.00000000000017
2016,"(0,1]",ANNUEL,[0;20000[,C,39,F,False,66,2006.0,DIESEL,FAUX,[10000;15000[,0,0.0,365.0
2017,"(1,2]",ANNUEL,[0;20000[,A,31,F,False,19,2013.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2016,"(0,1]",ANNUEL,[0;20000[,A,39,Autre,False,23,2007.0,ESSENCE,VRAI,[15000;20000[,0,0.0,365.0
2021,"(2,5]",TRIMESTRIEL,[40000;60000[,C,36,F,False,25,2016.0,ESSENCE,FAUX,[20000;25000[,0,0.0,303.99999999999994
2019,"(2,5]",MENSUEL,[20000;40000[,A,59,F,False,47,2017.0,DIESEL,FAUX,[10000;15000[,0,0.0,364.7486338797813
2018,"(-1,0]",MENSUEL,[0;20000[,C,28,F,False,15,2011.0,ESSENCE,FAUX,[0;10000[,0,0.0,149.00000000000009
2021,"(0,1]",ANNUEL,[0;20000[,C,71,M,False,36,2020.0,DIESEL,FAUX,[35000;99999[,0,0.0,303.99999999999994
2018,"(0,1]",ANNUEL,[0;20000[,B,53,M,True,53,2015.0,DIESEL,VRAI,[20000;25000[,0,0.0,365.0
2021,"(0,1]",MENSUEL,[20000;40000[,B,45,M,False,55,2021,DIESEL,VRAI,Inconnu,0,0.0,122.00000000000009
2021,"(-1,0]",MENSUEL,[0;20000[,G,56,F,False,54,2020.0,ESSENCE,FAUX,[10000;15000[,0,0.0,187.0000000000001
2020,"(0,1]",TRIMESTRIEL,[20000;40000[,B,58,F,False,70,2018.0,ESSENCE,FAUX,[15000;20000[,0,0.0,365.0
2020,"(2,5]",ANNUEL,[0;20000[,C,46,F,False,54,2006.0,ESSENCE,FAUX,[15000;20000[,0,0.0,365.0
2017,"(-1,0]",ANNUEL,[20000;40000[,D,30,M,False,19,2018.0,ESSENCE,FAUX,[10000;15000[,0,0.0,339.99999999999983
2017,"(0,1]",ANNUEL,[20000;40000[,D,58,M,True,54,2013.0,DIESEL,FAUX,[20000;25000[,0,0.0,365.0
2019,"(-1,0]",MENSUEL,[0;20000[,C,52,M,True,30,2018.0,ESSENCE,FAUX,[0;10000[,0,0.0,346.9999999999999
2018,"(1,2]",MENSUEL,[0;20000[,C,69,M,True,68,2008.0,DIESEL,FAUX,[10000;15000[,0,0.0,122.00000000000009
2018,"(1,2]",MENSUEL,[20000;40000[,B,40,M,False,17,2015.0,DIESEL,FAUX,[10000;15000[,0,0.0,335.99999999999983
2018,"(-1,0]",TRIMESTRIEL,[0;20000[,C,67,M,False,27,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,349.00000000000006
2018,"(0,1]",ANNUEL,[20000;40000[,B,45,M,False,69,2021,DIESEL,FAUX,Inconnu,0,0.0,365.0
2021,"(0,1]",MENSUEL,[0;20000[,C,33,M,False,12,2019.0,ESSENCE,FAUX,[10000;15000[,0,0.0,303.99999999999994
2020,"(-1,0]",MENSUEL,[0;20000[,B,27,F,True,9,2018.0,DIESEL,FAUX,[25000;35000[,0,0.0,119.99999999999991
2021,"(-1,0]",MENSUEL,[20000;40000[,C,26,F,False,14,2020.0,ESSENCE,FAUX,[15000;20000[,0,0.0,154.99999999999986
2021,"(2,5]",MENSUEL,[0;20000[,C,50,F,False,52,2016.0,ESSENCE,FAUX,[15000;20000[,0,0.0,188.99999999999991
2019,"(2,5]",MENSUEL,[0;20000[,C,61,M,True,53,2015.0,ESSENCE,VRAI,[20000;25000[,0,0.0,270.99999999999983
2019,"(-1,0]",ANNUEL,[20000;40000[,B,40,M,False,21,2019.0,DIESEL,VRAI,[20000;25000[,0,0.0,360.4234972677595
2018,"(-1,0]",MENSUEL,[20000;40000[,C,30,M,False,11,2018.0,ESSENCE,FAUX,[20000;25000[,0,0.0,29.000000000000018
2020,"(0,1]",ANNUEL,[0;20000[,C,61,F,True,41,2018.0,ESSENCE,FAUX,[20000;25000[,0,0.0,365.0
2018,"(-1,0]",ANNUEL,[20000;40000[,E,25,M,False,16,2013.0,DIESEL,FAUX,[25000;35000[,0,0.0,237.0000000000001
2017,"(1,2]",ANNUEL,[20000;40000[,A,40,M,True,27,2015.0,DIESEL,VRAI,[20000;25000[,0,0.0,365.0
2019,"(1,2]",MENSUEL,[0;20000[,C,50,F,False,36,2017.0,ESSENCE,FAUX,[0;10000[,0,0.0,364.24043715846983
2018,"(2,5]",MENSUEL,[40000;60000[,A,68,M,False,37,2010.0,DIESEL,VRAI,[15000;20000[,0,0.0,107.00000000000004
2017,"(0,1]",MENSUEL,[0;20000[,C,56,M,False,58,2017.0,DIESEL,FAUX,[10000;15000[,0,0.0,365.0
2016,"(0,1]",ANNUEL,[0;20000[,A,62,M,False,51,2010.0,DIESEL,VRAI,[35000;99999[,0,0.0,365.0
2020,"(0,1]",ANNUEL,[0;20000[,B,65,F,False,65,2018.0,ESSENCE,FAUX,[15000;20000[,0,0.0,365.0
2021,"(2,5]",ANNUEL,[0;20000[,C,55,M,True,46,2017.0,DIESEL,VRAI,[25000;35000[,0,0.0,303.99999999999994
2020,"(0,1]",ANNUEL,[20000;40000[,B,47,M,True,63,2018.0,DIESEL,VRAI,[25000;35000[,0,0.0,365.0
2021,"(-1,0]",TRIMESTRIEL,[20000;40000[,E,41,F,False,22,2016.0,DIESEL,FAUX,[20000;25000[,0,0.0,177.9999999999999
2019,"(1,2]",MENSUEL,[0;20000[,C,37,F,False,13,2016.0,ESSENCE,FAUX,[10000;15000[,0,0.0,364.24863387978155
2021,"(-1,0]",ANNUEL,[0;20000[,C,32,F,False,14,2021.0,ESSENCE,VRAI,[20000;25000[,0,0.0,145.00000000000009
2021,"(0,1]",ANNUEL,[0;20000[,C,51,F,True,68,2018.0,DIESEL,FAUX,[35000;99999[,0,0.0,303.99999999999994
2018,"(2,5]",ANNUEL,[20000;40000[,C,74,M,False,64,2014.0,DIESEL,VRAI,[35000;99999[,0,0.0,230.99999999999994
2021,"(1,2]",MENSUEL,[20000;40000[,B,50,F,True,68,2019.0,ESSENCE,FAUX,[10000;15000[,0,0.0,303.99999999999994
2019,"(1,2]",MENSUEL,[0;20000[,C,49,F,False,52,2016.0,DIESEL,FAUX,[10000;15000[,0,0.0,364.7732240437157
2018,"(0,1]",MENSUEL,[0;20000[,G,69,F,False,70,2016.0,ESSENCE,VRAI,[20000;25000[,0,591.23,365.0
2021,"(2,5]",MENSUEL,[0;20000[,C,70,M,False,69,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,303.99999999999994
2019,"(0,1]",TRIMESTRIEL,[20000;40000[,C,34,Autre,False,21,2015.0,ESSENCE,VRAI,[35000;99999[,0,0.0,127.89617486338787
2020,"(1,2]",MENSUEL,[0;20000[,C,51,M,True,69,2020.0,ESSENCE,FAUX,[10000;15000[,0,2272.3,365.0
2017,"(1,2]",ANNUEL,[0;20000[,B,41,F,False,68,2010.0,ESSENCE,VRAI,[10000;15000[,0,0.0,365.0
2016,"(0,1]",TRIMESTRIEL,[40000;60000[,A,49,F,False,33,2014.0,DIESEL,VRAI,[20000;25000[,0,0.0,98.72950819672148
2016,"(0,1]",TRIMESTRIEL,[0;20000[,A,60,F,False,65,2014.0,ESSENCE,VRAI,[10000;15000[,1,2394.52,364.10109289617486
2018,"(0,1]",MENSUEL,[0;20000[,E,35,M,False,12,2018.0,ESSENCE,FAUX,[20000;25000[,0,0.0,365.0
2018,"(0,1]",MENSUEL,[0;20000[,D,31,F,False,15,2018.0,ESSENCE,VRAI,[25000;35000[,0,0.0,365.0
2020,"(2,5]",MENSUEL,[0;20000[,B,66,F,True,45,2018.0,DIESEL,FAUX,[20000;25000[,0,0.0,82.77322404371584
2018,"(2,5]",ANNUEL,[0;20000[,A,35,F,False,19,2010.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2019,"(2,5]",MENSUEL,[0;20000[,B,27,Autre,False,16,2015.0,ESSENCE,FAUX,[10000;15000[,0,0.0,364.2896174863386
2016,"(0,1]",ANNUEL,[20000;40000[,A,63,F,False,59,2017.0,DIESEL,VRAI,[35000;99999[,0,1750.46,365.0
2018,"(2,5]",ANNUEL,[0;20000[,A,46,F,False,41,2015.0,ESSENCE,FAUX,[35000;99999[,0,1127.65,365.0
2018,"(-1,0]",MENSUEL,[20000;40000[,D,55,F,False,64,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,199.00000000000009
2020,"(0,1]",ANNUEL,[0;20000[,D,48,F,False,31,2017.0,DIESEL,FAUX,[25000;35000[,0,0.0,365.0
2019,"(-1,0]",MENSUEL,[20000;40000[,C,27,M,False,12,2020.0,DIESEL,VRAI,[35000;99999[,0,0.0,318.16393442622945
2018,"(-1,0]",ANNUEL,[0;20000[,B,24,M,False,9,2017.0,DIESEL,FAUX,[35000;99999[,0,0.0,320.99999999999983
2021,"(1,2]",ANNUEL,[20000;40000[,B,45,M,True,54,2015.0,DIESEL,VRAI,[25000;35000[,0,0.0,303.99999999999994
2020,"(2,5]",MENSUEL,[0;20000[,A,35,M,False,30,2014.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2019,"(0,1]",MENSUEL,[20000;40000[,B,42,F,True,51,2018.0,ESSENCE,VRAI,[15000;20000[,0,0.0,364.75683060109304
2018,"(1,2]",ANNUEL,[0;20000[,D,34,M,False,12,2016.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2018,"(0,1]",TRIMESTRIEL,[0;20000[,B,50,M,True,59,2017.0,DIESEL,VRAI,[35000;99999[,0,0.0,365.0
2018,"(2,5]",ANNUEL,[40000;60000[,A,47,M,True,66,2017.0,DIESEL,FAUX,[20000;25000[,0,401.74,365.0
2016,"(-1,0]",ANNUEL,[20000;40000[,A,25,F,False,15,2017.0,DIESEL,FAUX,[20000;25000[,0,0.0,192.00000000000003
2017,"(-1,0]",ANNUEL,[0;20000[,C,49,F,True,69,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,187.0000000000001
2018,"(-1,0]",TRIMESTRIEL,[0;20000[,H,60,M,False,30,2016.0,DIESEL,FAUX,[20000;25000[,0,0.0,365.0
2019,"(-1,0]",MENSUEL,[20000;40000[,D,25,F,False,15,2019.0,ESSENCE,FAUX,[20000;25000[,0,0.0,194.46721311475423
2018,"(0,1]",ANNUEL,[0;20000[,C,94,M,False,24,2017.0,ESSENCE,VRAI,[15000;20000[,0,0.0,365.0
2018,"(0,1]",MENSUEL,[0;20000[,C,42,Autre,False,69,2017.0,ESSENCE,FAUX,[0;10000[,0,0.0,365.0
2017,"(1,2]",MENSUEL,[20000;40000[,A,25,F,False,11,2014.0,DIESEL,VRAI,[20000;25000[,0,1796.84,365.0
2021,"(2,5]",ANNUEL,[40000;60000[,C,67,Autre,False,62,2017.0,DIESEL,FAUX,[35000;99999[,0,0.0,303.99999999999994
2021,"(0,1]",MENSUEL,[0;20000[,C,68,F,True,54,2013.0,ESSENCE,FAUX,[10000;15000[,0,0.0,303.99999999999994
2019,"(2,5]",MENSUEL,[0;20000[,C,30,M,False,19,2014.0,ESSENCE,FAUX,[10000;15000[,0,0.0,364.88797814207663
2021,"(-1,0]",ANNUEL,[0;20000[,H,59,F,True,37,2020.0,ESSENCE,VRAI,[20000;25000[,0,0.0,280.0
2016,"(-1,0]",ANNUEL,[0;20000[,C,54,F,True,40,2014.0,DIESEL,FAUX,[20000;25000[,0,0.0,355.8360655737704
2018,"(0,1]",ANNUEL,[0;20000[,C,57,F,False,36,2016.0,DIESEL,FAUX,[20000;25000[,0,0.0,365.0
2020,"(2,5]",MENSUEL,[0;20000[,A,32,M,False,14,2014.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2017,"(0,1]",MENSUEL,[0;20000[,C,30,F,False,9,2013.0,DIESEL,VRAI,[15000;20000[,0,1144.39,365.0
2019,"(0,1]",ANNUEL,[0;20000[,C,38,F,False,53,2017.0,ESSENCE,FAUX,[20000;25000[,0,0.0,364.42622950819674
2016,"(0,1]",ANNUEL,[40000;60000[,A,40,F,True,49,2014.0,DIESEL,FAUX,[25000;35000[,0,1641.87,365.0
2016,"(0,1]",MENSUEL,[0;20000[,C,66,M,False,61,2016.0,ESSENCE,FAUX,[25000;35000[,0,0.0,365.0
2020,"(0,1]",ANNUEL,[20000;40000[,E,49,F,False,61,2020.0,ESSENCE,FAUX,[20000;25000[,0,0.0,365.0
2020,"(1,2]",ANNUEL,[20000;40000[,I,41,M,False,34,2021.0,ESSENCE,FAUX,[35000;99999[,0,0.0,365.0
2020,"(2,5]",MENSUEL,[20000;40000[,B,33,M,False,18,2015.0,DIESEL,VRAI,[20000;25000[,0,0.0,265.70765027322415
2021,"(5,10]",MENSUEL,[0;20000[,A,70,M,False,43,2015.0,ESSENCE,VRAI,[10000;15000[,0,0.0,214.00000000000009
2018,"(2,5]",MENSUEL,[0;20000[,B,36,M,False,56,2014.0,ESSENCE,VRAI,[20000;25000[,0,0.0,364.00000000000006
2020,"(0,1]",MENSUEL,[20000;40000[,B,31,Autre,False,62,2013.0,DIESEL,VRAI,[20000;25000[,0,0.0,365.0
2018,"(0,1]",ANNUEL,[20000;40000[,A,58,M,False,45,2016.0,DIESEL,VRAI,[20000;25000[,0,0.0,365.0
2018,"(0,1]",MENSUEL,[40000;60000[,A,28,F,False,12,2016.0,DIESEL,VRAI,[15000;20000[,0,0.0,365.0
2019,"(1,2]",ANNUEL,[20000;40000[,C,59,F,True,44,2016.0,DIESEL,FAUX,[20000;25000[,0,0.0,364.71311475409834
2020,"(1,2]",TRIMESTRIEL,[20000;40000[,A,21,F,False,9,2017.0,DIESEL,FAUX,[15000;20000[,0,0.0,365.0
2019,"(2,5]",MENSUEL,[20000;40000[,A,40,F,True,22,2014.0,DIESEL,VRAI,[20000;25000[,0,0.0,365.0
2020,"(1,2]",MENSUEL,[20000;40000[,C,43,M,False,14,2018.0,DIESEL,VRAI,[20000;25000[,0,0.0,365.0
2021,"(2,5]",ANNUEL,[0;20000[,D,53,F,True,33,2013.0,DIESEL,FAUX,[20000;25000[,0,0.0,303.99999999999994
2018,"(2,5]",MENSUEL,[0;20000[,A,51,F,False,2,2015.0,ESSENCE,FAUX,[0;10000[,0,0.0,249.00000000000009
2017,"(-1,0]",MENSUEL,[0;20000[,A,46,M,False,54,2017.0,DIESEL,FAUX,[25000;35000[,0,0.0,355.0000000000002
2017,"(1,2]",MENSUEL,[0;20000[,A,39,F,False,38,2009.0,ESSENCE,FAUX,[0;10000[,0,0.0,33.00000000000001
2019,"(0,1]",MENSUEL,[0;20000[,A,51,F,False,68,2018.0,ESSENCE,FAUX,[10000;15000[,0,0.0,364.8114754098359
2021,"(-1,0]",ANNUEL,[0;20000[,K,69,M,True,30,2020.0,ESSENCE,FAUX,[35000;99999[,0,0.0,160.00000000000014
2017,"(1,2]",ANNUEL,[0;20000[,D,31,F,False,10,2014.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2020,"(2,5]",ANNUEL,[0;20000[,B,30,M,True,18,2015.0,DIESEL,VRAI,[15000;20000[,0,0.0,365.0
2019,"(2,5]",ANNUEL,[0;20000[,C,45,M,False,65,2017.0,DIESEL,VRAI,[35000;99999[,0,0.0,364.48087431693995
2021,"(2,5]",ANNUEL,[0;20000[,C,42,M,False,31,2019.0,ESSENCE,FAUX,[35000;99999[,0,2263.18,303.99999999999994
2021,"(1,2]",ANNUEL,[20000;40000[,B,50,Autre,True,69,2018.0,DIESEL,FAUX,[25000;35000[,0,0.0,303.99999999999994
2021,"(-1,0]",MENSUEL,[20000;40000[,B,33,M,False,15,2020.0,DIESEL,FAUX,[25000;35000[,0,0.0,272.00000000000006
